,id,alias,name,is_closed,review_count,rating,distance,Category,Latitude,Longitude,zip_code,Review
108,BacFLjeUiTd4kFrriDyAEw,clifton-village-fish-bar-bristol,Clifton Village Fish Bar,FALSE,19,3.9,2321.136195,['Fish & Chips'],51.454961,-2.619304,BS8 4BP,place smackers fish chips foreigner bristol walked corner beat rush 5 minutes later line
109,4j013okoJMFA8_heYxT5ug,the-olive-shed-shop-bristol,The Olive Shed Shop,FALSE,12,4,1366.377477,"['Delis', 'Greek', 'Specialty Food']",51.4733491,-2.5909635,BS7 8AX,olive shed shop gloucester road popular many local student/hippy/healthy eater olives outstanding quality despite
109,4j013okoJMFA8_heYxT5ug,the-olive-shed-shop-bristol,The Olive Shed Shop,FALSE,12,4,1366.377477,"['Delis', 'Greek', 'Specialty Food']",51.4733491,-2.5909635,BS7 8AX,absolutely love olive shed shop 'm one acclaim names clifton life raymond blanc seems whole
109,4j013okoJMFA8_heYxT5ug,the-olive-shed-shop-bristol,The Olive Shed Shop,FALSE,12,4,1366.377477,"['Delis', 'Greek', 'Specialty Food']",51.4733491,-2.5909635,BS7 8AX,another gloucester road gem time form delicatessen cafe olive shed shop brilliant place come quick bite eat
110,vcPlbnXRJmh7qVG74f858w,cosmo-bristol,Cosmo,FALSE,35,3.2,1527.85581,"['Chinese', 'Seafood', 'Buffets']",51.456952,-2.608412,BS8 1ET,cosmo best buffet ever bin nothing compares even zar zar bizarre hated food staff vibe incredible
110,vcPlbnXRJmh7qVG74f858w,cosmo-bristol,Cosmo,FALSE,35,3.2,1527.85581,"['Chinese', 'Seafood', 'Buffets']",51.456952,-2.608412,BS8 1ET,food ok could better attitude toilet stools would lock
110,vcPlbnXRJmh7qVG74f858w,cosmo-bristol,Cosmo,FALSE,35,3.2,1527.85581,"['Chinese', 'Seafood', 'Buffets']",51.456952,-2.608412,BS8 1ET,restaurant chosen grand finale bowling enjoying nice quiet drinks whilst heard good
111,D2iyBgVZ-hzFbjdqWePeXg,grounded-bristol,Grounded,FALSE,11,4.5,2488.046539,"['Cafes', 'Bars', 'Gluten-Free']",51.45973664,-2.551448189,BS5 9HT,ever seem come cafe getting car cleaned next door dont live area definatly worth visit without
111,D2iyBgVZ-hzFbjdqWePeXg,grounded-bristol,Grounded,FALSE,11,4.5,2488.046539,"['Cafes', 'Bars', 'Gluten-Free']",51.45973664,-2.551448189,BS5 9HT,local eatery drinkery dishes globally inspired treats including pizza pasta tapas pounds classiest real venue
111,D2iyBgVZ-hzFbjdqWePeXg,grounded-bristol,Grounded,FALSE,11,4.5,2488.046539,"['Cafes', 'Bars', 'Gluten-Free']",51.45973664,-2.551448189,BS5 9HT,love grounded like someones taken little bit cool alternative gloucester road type cafe bars dropped middle
112,xuA_9s7TgQc_3wBiVOdBvA,mezzaluna-bristol,Mezzaluna,FALSE,12,3.8,2802.298088,['Mediterranean'],51.4380765,-2.6032141,BS3 3NU,popped late breakfast hangovers friendly staff reasonable service great food really enjoyed coffee greatest far
112,xuA_9s7TgQc_3wBiVOdBvA,mezzaluna-bristol,Mezzaluna,FALSE,12,3.8,2802.298088,['Mediterranean'],51.4380765,-2.6032141,BS3 3NU,mediterranean café bar restaurant located lovely little unit airpoint complex bedminster west street nestled next
112,xuA_9s7TgQc_3wBiVOdBvA,mezzaluna-bristol,Mezzaluna,FALSE,12,3.8,2802.298088,['Mediterranean'],51.4380765,-2.6032141,BS3 3NU,lovely food went went recently staff lovely absolutely complaints anything would recommend evening simple
113,VkjhZpnXlPW0R_iC1sXrAg,the-ivy-clifton-brasserie-clifton,The Ivy Clifton Brasserie,FALSE,5,5,2441.290649,"['Brasseries', 'British']",51.4547917,-2.6211466,BS8 4DN,chose ivy clifton brasserie wedding rehearsal dinner could chosen better place many guests dietary
113,VkjhZpnXlPW0R_iC1sXrAg,the-ivy-clifton-brasserie-clifton,The Ivy Clifton Brasserie,FALSE,5,5,2441.290649,"['Brasseries', 'British']",51.4547917,-2.6211466,BS8 4DN,restaurant boasts exquisite ambiance characterized beauty cleanliness cuisine exceptionally delectable complemented
113,VkjhZpnXlPW0R_iC1sXrAg,the-ivy-clifton-brasserie-clifton,The Ivy Clifton Brasserie,FALSE,5,5,2441.290649,"['Brasseries', 'British']",51.4547917,-2.6211466,BS8 4DN,sure 'm first review place good exceptionally attentive staff really good food old bank converted
114,6kRd6HmMBzBJMrXHjMpsAg,brace-and-browns-bristol,Brace & Browns,FALSE,4,4.8,748.739658,['Tapas Bars'],51.45378876,-2.59168005,BS5 2LS,went friend birthday highly recommended apparently good sunday roast went saturday evening meal waiter
114,6kRd6HmMBzBJMrXHjMpsAg,brace-and-browns-bristol,Brace & Browns,FALSE,4,4.8,748.739658,['Tapas Bars'],51.45378876,-2.59168005,BS5 2LS,brace browns couple times drinks seen people eating tapas always looked amazing
114,6kRd6HmMBzBJMrXHjMpsAg,brace-and-browns-bristol,Brace & Browns,FALSE,4,4.8,748.739658,['Tapas Bars'],51.45378876,-2.59168005,BS5 2LS,went christmas lunch never heard brace browns tucked away slightly look drove past
115,UcJKgVdlvXf5sjhFSop5Qg,café-amoré-bristol-2,Café Amoré,FALSE,27,4,623.4090016,"['Coffee & Tea', 'Sandwiches']",51.45660085,-2.592344284,BS1 2LE,found place working nearby best cafe bristol time go back recognised need order guys
115,UcJKgVdlvXf5sjhFSop5Qg,café-amoré-bristol-2,Café Amoré,FALSE,27,4,623.4090016,"['Coffee & Tea', 'Sandwiches']",51.45660085,-2.592344284,BS1 2LE,splendidly traditional coffee sandwich shop real grotty stretch broadmead shops dark woody interior pretty
115,UcJKgVdlvXf5sjhFSop5Qg,café-amoré-bristol-2,Café Amoré,FALSE,27,4,623.4090016,"['Coffee & Tea', 'Sandwiches']",51.45660085,-2.592344284,BS1 2LE,serve fresh food good price like salads jacket potatos one thing used really annoy allowed
116,97S1jlHzWwJM7IP8pn7o3Q,yo-sushi-bristol,Yo! Sushi,FALSE,25,3.3,352.4002139,['Sushi Bars'],51.45838781,-2.58504674,BS1 3BQ,avoid costs better sushi certainly found elsewhere city god-forbid none worst sushi
116,97S1jlHzWwJM7IP8pn7o3Q,yo-sushi-bristol,Yo! Sushi,FALSE,25,3.3,352.4002139,['Sushi Bars'],51.45838781,-2.58504674,BS1 3BQ,loved sushi years yo sushi loving friend completely amazed 'd never visited restaurant face lit talked
116,97S1jlHzWwJM7IP8pn7o3Q,yo-sushi-bristol,Yo! Sushi,FALSE,25,3.3,352.4002139,['Sushi Bars'],51.45838781,-2.58504674,BS1 3BQ,well name suggests good want sushi menu big enough keep vegetarians happy got meat dishes well plenty
117,DCX6WrPa03xdHP1_8FUEFw,loch-fyne-bristol,Loch Fyne,FALSE,25,3.3,1145.442447,"['Seafood', 'Cocktail Bars']",51.45154735,-2.592899975,BS1 4HQ,great lunch date wife went bristol try restaurant wife likes seafood liked warm reception received
117,DCX6WrPa03xdHP1_8FUEFw,loch-fyne-bristol,Loch Fyne,FALSE,25,3.3,1145.442447,"['Seafood', 'Cocktail Bars']",51.45154735,-2.592899975,BS1 4HQ,tried enjoy restaurant despite calling ahead new year day got shoddy welcome left without dining one star lack
117,DCX6WrPa03xdHP1_8FUEFw,loch-fyne-bristol,Loch Fyne,FALSE,25,3.3,1145.442447,"['Seafood', 'Cocktail Bars']",51.45154735,-2.592899975,BS1 4HQ,higher end chain restaurant enjoyed meal service good table little chilly requested table change server
118,Xc_bICzmsSBfeUAO9ebCvQ,the-social-bristol,The Social,FALSE,5,4,432.9903644,"['Bars', 'British']",51.46481705,-2.589731932,BS6 5RW,social good honest trendy pub got good simple food menu great bar trendy friendly people behind bar nice
118,Xc_bICzmsSBfeUAO9ebCvQ,the-social-bristol,The Social,FALSE,5,4,432.9903644,"['Bars', 'British']",51.46481705,-2.589731932,BS6 5RW,friends visit social bar frequent basis occasion decided wanted snack ordered garlic bread price
118,Xc_bICzmsSBfeUAO9ebCvQ,the-social-bristol,The Social,FALSE,5,4,432.9903644,"['Bars', 'British']",51.46481705,-2.589731932,BS6 5RW,great somewhere new opens instantly say 'this new local considering one weekend visited social
119,ducYhIxhAeKwZJ5XEO9BqA,boston-tea-party-bristol-5,Boston Tea Party,FALSE,10,3.8,2125.018324,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",51.4802551,-2.5887654,BS7 8PE,visiting bristol weekend boston tea party first stop bar set high us really enjoyed food eggy bread
119,ducYhIxhAeKwZJ5XEO9BqA,boston-tea-party-bristol-5,Boston Tea Party,FALSE,10,3.8,2125.018324,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",51.4802551,-2.5887654,BS7 8PE,place phenomenal best eggs benedict ever along amazing bakewell great coffee chef genius
119,ducYhIxhAeKwZJ5XEO9BqA,boston-tea-party-bristol-5,Boston Tea Party,FALSE,10,3.8,2125.018324,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",51.4802551,-2.5887654,BS7 8PE,first visit boston tea party ca say 'll rushing back pretty unremarkable 'd say nothing particularly good bad
120,6fTCyfoEhA4DW5txmff64A,curry-house-bristol,Curry House,FALSE,12,4.1,2697.864443,"['Fast Food', 'Asian Fusion']",51.44235275,-2.562831791,BS4 3EU,excellent restaurant warm friendly staff menu varied flavorful would highly recommend stopping place even little
120,6fTCyfoEhA4DW5txmff64A,curry-house-bristol,Curry House,FALSE,12,4.1,2697.864443,"['Fast Food', 'Asian Fusion']",51.44235275,-2.562831791,BS4 3EU,ironic excellent eatery goes moniker 'the curry house 'd regard indian restaurant due excellent
120,6fTCyfoEhA4DW5txmff64A,curry-house-bristol,Curry House,FALSE,12,4.1,2697.864443,"['Fast Food', 'Asian Fusion']",51.44235275,-2.562831791,BS4 3EU,good food menu good service licensed bar one best curry house bristol
121,1q3uXMoUGY0NZwNkUK78qg,greens-restaurant-bristol,Greens Restaurant,FALSE,9,4.1,1096.006536,"['British', 'Modern European']",51.4697616,-2.5951266,BS6 7AH,green dining room wonderful family run restaurant street lower end gloucester road know area well
121,1q3uXMoUGY0NZwNkUK78qg,greens-restaurant-bristol,Greens Restaurant,FALSE,9,4.1,1096.006536,"['British', 'Modern European']",51.4697616,-2.5951266,BS6 7AH,looking fantastic meal great wine list definitely place go location main gloucester road
121,1q3uXMoUGY0NZwNkUK78qg,greens-restaurant-bristol,Greens Restaurant,FALSE,9,4.1,1096.006536,"['British', 'Modern European']",51.4697616,-2.5951266,BS6 7AH,great lovely fixed price menu recommend highly
122,QXw0XvTGwnX0N_H4mszuuw,koh-thai-tapas-bristol,Koh Thai Tapas,FALSE,7,4.1,1496.719618,"['Dance Clubs', 'Thai']",51.4561143,-2.6072588,BS8 1EY,excited prospect thai tapas love thai love tapas new dining experience hankering thought
122,QXw0XvTGwnX0N_H4mszuuw,koh-thai-tapas-bristol,Koh Thai Tapas,FALSE,7,4.1,1496.719618,"['Dance Clubs', 'Thai']",51.4561143,-2.6072588,BS8 1EY,say awesume would recommend reservations week night dinner packed guessing always need reservations
122,QXw0XvTGwnX0N_H4mszuuw,koh-thai-tapas-bristol,Koh Thai Tapas,FALSE,7,4.1,1496.719618,"['Dance Clubs', 'Thai']",51.4561143,-2.6072588,BS8 1EY,really happy menu slow take order food quick tasty value average tapas slow finish grab
123,UkH7RYv1OTe9oah-5fdM5A,bristol-flyer-bristol,Bristol Flyer,FALSE,27,3.3,1523.148896,"['Pubs', 'British', 'Music Venues']",51.474328,-2.59187,BS7 8BN,flyer one favourite pubs gloucester road something makes bit different 'm really sure
123,UkH7RYv1OTe9oah-5fdM5A,bristol-flyer-bristol,Bristol Flyer,FALSE,27,3.3,1523.148896,"['Pubs', 'British', 'Music Venues']",51.474328,-2.59187,BS7 8BN,one thee best spot gloucester road flyer great drinks awesome food crackin ambience outside seating front back
123,UkH7RYv1OTe9oah-5fdM5A,bristol-flyer-bristol,Bristol Flyer,FALSE,27,3.3,1523.148896,"['Pubs', 'British', 'Music Venues']",51.474328,-2.59187,BS7 8BN,first started going flyer quirky getaway outside city chill glass wine one swinging chairs
124,rdptvlu_YPSY1fPUfStiZg,all-in-one-bristol,All in One,FALSE,14,3.6,1295.701855,['British'],51.4543215,-2.6022912,BS1 5JG,often pop beer whilst waiting wife finish work always clean staff friendly beers local cold spot food
124,rdptvlu_YPSY1fPUfStiZg,all-in-one-bristol,All in One,FALSE,14,3.6,1295.701855,['British'],51.4543215,-2.6022912,BS1 5JG,family run restaurant bar going since late 70 still going strong old fashioned respects value comfortable
124,rdptvlu_YPSY1fPUfStiZg,all-in-one-bristol,All in One,FALSE,14,3.6,1295.701855,['British'],51.4543215,-2.6022912,BS1 5JG,eaten one twice drink safely say place cheap cheerful vaguely stylish gets four stars
125,ft0wRcQ_7jjMBQVPCQY-_A,bella-italia-bristol,Bella Italia,FALSE,19,3.5,1092.156057,['Italian'],51.453264,-2.596505,BS1 1SA,review strictly amazing food ordered delivery everything ordered fantastic food hot fresh
125,ft0wRcQ_7jjMBQVPCQY-_A,bella-italia-bristol,Bella Italia,FALSE,19,3.5,1092.156057,['Italian'],51.453264,-2.596505,BS1 1SA,mozzarella dough carbonara extra chicken delicious house red merlot wines good atmosphere lively families
125,ft0wRcQ_7jjMBQVPCQY-_A,bella-italia-bristol,Bella Italia,FALSE,19,3.5,1092.156057,['Italian'],51.453264,-2.596505,BS1 1SA,upon arrival partner seated next window due us arriving start afternoon service girl left us ponder menu
126,cWiqgKIBO9cB3WthWAwGhA,five-guys-bristol-4,Five Guys,FALSE,17,3.4,366.7036073,"['Burgers', 'Fast Food']",51.45831,-2.584836,,great little restaurant bristol three days visited place twice five guys good start
126,cWiqgKIBO9cB3WthWAwGhA,five-guys-bristol-4,Five Guys,FALSE,17,3.4,366.7036073,"['Burgers', 'Fast Food']",51.45831,-2.584836,,great food drinks food ready less 30 minutes family love restaurant thier milkshakes god tier
126,cWiqgKIBO9cB3WthWAwGhA,five-guys-bristol-4,Five Guys,FALSE,17,3.4,366.7036073,"['Burgers', 'Fast Food']",51.45831,-2.584836,,small cooked seasoned priced burgers cold impersonal hyped `` restaurant '' expecting
127,pydIPs8BrNR26lzlkCmP9A,la-tasca-bristol-3,La Tasca,FALSE,6,3.8,367.2668147,"['Tapas Bars', 'Spanish']",51.458162,-2.584608,BS1 3BX,always mixed opinions people place seems people either tend love hate place actually usually quite big
127,pydIPs8BrNR26lzlkCmP9A,la-tasca-bristol-3,La Tasca,FALSE,6,3.8,367.2668147,"['Tapas Bars', 'Spanish']",51.458162,-2.584608,BS1 3BX,overall 4 stars food nice great 50 star knocked slow service making food order
127,pydIPs8BrNR26lzlkCmP9A,la-tasca-bristol-3,La Tasca,FALSE,6,3.8,367.2668147,"['Tapas Bars', 'Spanish']",51.458162,-2.584608,BS1 3BX,'m expert spanish food expert think tastes good food la tasca pretty tasty good offers
128,Si6r0PaHD46wfLHdhpI9Zw,halo-bristol,Halo,FALSE,15,3.6,1415.854534,"['British', 'Bars', 'Venues & Event Spaces']",51.4737993,-2.5912236,BS7 8BA,mostly bar birthday parties spending many merry hour large room behind main bar would thoroughly recommend place
128,Si6r0PaHD46wfLHdhpI9Zw,halo-bristol,Halo,FALSE,15,3.6,1415.854534,"['British', 'Bars', 'Venues & Event Spaces']",51.4737993,-2.5912236,BS7 8BA,plenty sell halo lot give sizeable place gloucester road extends back 'd expect front part
128,Si6r0PaHD46wfLHdhpI9Zw,halo-bristol,Halo,FALSE,15,3.6,1415.854534,"['British', 'Bars', 'Venues & Event Spaces']",51.4737993,-2.5912236,BS7 8BA,food served midday midnight seven days week menus appropriate time day halo bar great little family run retreat
129,VP--CXJ7ZXGsMpW-k-WFmg,flavourz-bristol,FlavourZ,FALSE,21,3.4,1064.655371,"['Buffets', 'Asian Fusion']",51.454171,-2.597653,BS1 4UB,always bit put flavourz primarily dodgy smells come kitchen walk round back
129,VP--CXJ7ZXGsMpW-k-WFmg,flavourz-bristol,FlavourZ,FALSE,21,3.4,1064.655371,"['Buffets', 'Asian Fusion']",51.454171,-2.597653,BS1 4UB,always thought place look appealing outside meal though wo disapoint hearty word sums
129,VP--CXJ7ZXGsMpW-k-WFmg,flavourz-bristol,FlavourZ,FALSE,21,3.4,1064.655371,"['Buffets', 'Asian Fusion']",51.454171,-2.597653,BS1 4UB,'re looking something fill rest week come flavourz situated right city centre nearby colston
130,Joamz5uXkZeMf77xTZCS-A,three-brothers-burgers-bristol-2,Three Brothers Burgers,FALSE,8,4,1053.647828,['Burgers'],51.45232761,-2.592466908,BS1 4SB,amazing burgers damn good burger bursting salty flavour cheesy pure ooze bun buttery soft p fries
130,Joamz5uXkZeMf77xTZCS-A,three-brothers-burgers-bristol-2,Three Brothers Burgers,FALSE,8,4,1053.647828,['Burgers'],51.45232761,-2.592466908,BS1 4SB,food ok service ok place ok. nothing exceptional apart leaving rhubarb compote rhubarb custard shake run
130,Joamz5uXkZeMf77xTZCS-A,three-brothers-burgers-bristol-2,Three Brothers Burgers,FALSE,8,4,1053.647828,['Burgers'],51.45232761,-2.592466908,BS1 4SB,without question finest burger ever beer selection wonderful staff amazingly friendly smiling
131,qt6TAeeISSs32O_VZwad5A,mezze-palace-bristol,Mezze Palace,FALSE,5,4.2,868.1059302,['Lebanese'],51.4550285,-2.5949099,BS1 1DE,honest say little hope place stepped shall say step underground themed restaurant yes
131,qt6TAeeISSs32O_VZwad5A,mezze-palace-bristol,Mezze Palace,FALSE,5,4.2,868.1059302,['Lebanese'],51.4550285,-2.5949099,BS1 1DE,lunchtime special menu review may well best value lunch bristol lived 33 years cant think another £4.95
131,qt6TAeeISSs32O_VZwad5A,mezze-palace-bristol,Mezze Palace,FALSE,5,4.2,868.1059302,['Lebanese'],51.4550285,-2.5949099,BS1 1DE,great quality food big portions tasteful good service good value money
132,C_Cjs6l9W3zUM3Dkcyr1eA,bristol-sweet-mart-bristol,Bristol Sweet Mart,FALSE,11,4,1720.51603,"['Caterers', 'Delis', 'Imported Food']",51.467673,-2.564748,BS5 6HX,really like supermarket good quality crazily priced also make incredible currys good value money
132,C_Cjs6l9W3zUM3Dkcyr1eA,bristol-sweet-mart-bristol,Bristol Sweet Mart,FALSE,11,4,1720.51603,"['Caterers', 'Delis', 'Imported Food']",51.467673,-2.564748,BS5 6HX,bristol sweet mart st marks rd quite time rated one best businesses uk interesting see
132,C_Cjs6l9W3zUM3Dkcyr1eA,bristol-sweet-mart-bristol,Bristol Sweet Mart,FALSE,11,4,1720.51603,"['Caterers', 'Delis', 'Imported Food']",51.467673,-2.564748,BS5 6HX,bristol sweet mart bristol legendary cornucopia exotic fayre third generation family business looks set carry
133,KouDZ3EQP30BNeUuKYKfpA,asian-spicy-bristol,Asian Spicy,FALSE,11,3.9,902.2935731,"['Fast Food', 'Indian', 'Pakistani']",51.4687209,-2.5924696,BS6 5QZ,cheap cheerful indian resteraunt giving exactley want good selection food fast service tasty dishes get table booked
133,KouDZ3EQP30BNeUuKYKfpA,asian-spicy-bristol,Asian Spicy,FALSE,11,3.9,902.2935731,"['Fast Food', 'Indian', 'Pakistani']",51.4687209,-2.5924696,BS6 5QZ,really missed trick asian spicy like food packing punch sometimes 'm little let indian restaurants underestimate
133,KouDZ3EQP30BNeUuKYKfpA,asian-spicy-bristol,Asian Spicy,FALSE,11,3.9,902.2935731,"['Fast Food', 'Indian', 'Pakistani']",51.4687209,-2.5924696,BS6 5QZ,far indian takeaways go one great classic favourites often give extra free sauces papadoms
134,tMi1oahU-MmsGmj8NZ2XcA,the-kensington-arms-bristol,The Kensington Arms,FALSE,20,3.2,1283.901611,"['Pubs', 'Gastropubs', 'British']",51.46721787,-2.603131821,BS6 6NP,month fizzpodge review liked lot service friendly face food freshly prepared
134,tMi1oahU-MmsGmj8NZ2XcA,the-kensington-arms-bristol,The Kensington Arms,FALSE,20,3.2,1283.901611,"['Pubs', 'Gastropubs', 'British']",51.46721787,-2.603131821,BS6 6NP,bristol 'll give brief directions bit way redland train station follow train line towards
134,tMi1oahU-MmsGmj8NZ2XcA,the-kensington-arms-bristol,The Kensington Arms,FALSE,20,3.2,1283.901611,"['Pubs', 'Gastropubs', 'British']",51.46721787,-2.603131821,BS6 6NP,situated residential area cotham/redland boundaries ambiguous kensington arms seems like quite high class establishment
135,g0uHECZE62s7Kk71WC0r4A,pret-a-manger-bristol,Pret a Manger,FALSE,5,4.2,315.3179922,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",51.45871333,-2.585198879,BS1 3BD,visiting bristol staying across cabot circus future inn since pret addiction started london early vacation
135,g0uHECZE62s7Kk71WC0r4A,pret-a-manger-bristol,Pret a Manger,FALSE,5,4.2,315.3179922,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",51.45871333,-2.585198879,BS1 3BD,usually quite good today tried use 'use cup discount offer took exception reason even
135,g0uHECZE62s7Kk71WC0r4A,pret-a-manger-bristol,Pret a Manger,FALSE,5,4.2,315.3179922,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",51.45871333,-2.585198879,BS1 3BD,simply ca go wrong pret matter ethical sandwich retailer always manages put smile face wide
136,XLiIusWIvSc2LZpI85YrxQ,bocabar-bristol,Bocabar,FALSE,20,3.4,2428.080051,"['Pubs', 'Pizza', 'Burgers']",51.44308,-2.5677,BS4 3EH,main reason `` maybe '' rating needs context booking sunday book later time wanted resulted two
136,XLiIusWIvSc2LZpI85YrxQ,bocabar-bristol,Bocabar,FALSE,20,3.4,2428.080051,"['Pubs', 'Pizza', 'Burgers']",51.44308,-2.5677,BS4 3EH,restaurant-bar endeavouring cater cool media crowed apparently populate part bristol news arty atmosphere
136,XLiIusWIvSc2LZpI85YrxQ,bocabar-bristol,Bocabar,FALSE,20,3.4,2428.080051,"['Pubs', 'Pizza', 'Burgers']",51.44308,-2.5677,BS4 3EH,bocabar one several businesses owned umberto brazillian jazz lover certainly knows make pizza occupies immense space
137,NBc7Tr3-MF8_vyYB96w_6w,deco-lounge-bristol,Deco Lounge,FALSE,28,3.9,1410.728111,"['Lounges', 'Cafes']",51.4635737,-2.6072721,BS6 6JX,long term feature stretch shops bit graveyard failed attempts gem café easily spend much time
137,NBc7Tr3-MF8_vyYB96w_6w,deco-lounge-bristol,Deco Lounge,FALSE,28,3.9,1410.728111,"['Lounges', 'Cafes']",51.4635737,-2.6072721,BS6 6JX,lounges land deco beats remember place smoky wine bar feel clearly smoking ban put paid
137,NBc7Tr3-MF8_vyYB96w_6w,deco-lounge-bristol,Deco Lounge,FALSE,28,3.9,1410.728111,"['Lounges', 'Cafes']",51.4635737,-2.6072721,BS6 6JX,lot people rave place friends meet area always suggest deco lounge however never impressed
138,8dt9tyI3-haSEH7ODJaYGw,pho-bristol,Pho,FALSE,10,3.8,983.2979576,['Vietnamese'],51.4539958,-2.5954307,,stopped quick lunch staff wonderful greeted seated right walked door server arrived take order
138,8dt9tyI3-haSEH7ODJaYGw,pho-bristol,Pho,FALSE,10,3.8,983.2979576,['Vietnamese'],51.4539958,-2.5954307,,yum great ambiance right corn street wait staff friendly food super fast got beef garlic pho prawn spring rolls
138,8dt9tyI3-haSEH7ODJaYGw,pho-bristol,Pho,FALSE,10,3.8,983.2979576,['Vietnamese'],51.4539958,-2.5954307,,amazing pho broth flavorful ordered pho house different kinds protein fantastic
139,MqUxkClBSH5fWw-8qjwaqw,marcos-olive-branch-bristol,Marco's Olive Branch,FALSE,5,4.4,1073.356198,['Italian'],51.45158268,-2.587126763,BS16,overall place staff food lovely chance speak owner chefs wife building history area make sure
139,MqUxkClBSH5fWw-8qjwaqw,marcos-olive-branch-bristol,Marco's Olive Branch,FALSE,5,4.4,1073.356198,['Italian'],51.45158268,-2.587126763,BS16,sure place seems small enter turns upstairs area well although get
139,MqUxkClBSH5fWw-8qjwaqw,marcos-olive-branch-bristol,Marco's Olive Branch,FALSE,5,4.4,1073.356198,['Italian'],51.45158268,-2.587126763,BS16,great little italian restaurant downtown bristol walking distance hotel lots room arrived 8:30
140,uqiP2uhr2wirUTuBT64jVg,obento-bristol,Obento,FALSE,30,3.3,906.5315041,"['Japanese', 'Sushi Bars']",51.4538167,-2.592706669,BS1 1QZ,obento flashy japanese joint nice lighting big tables decent sushi half priced sushi days great except
140,uqiP2uhr2wirUTuBT64jVg,obento-bristol,Obento,FALSE,30,3.3,906.5315041,"['Japanese', 'Sushi Bars']",51.4538167,-2.592706669,BS1 1QZ,obento rocks one favourite foods sushi quite difficult find somewhere sushi well moderate price usually
140,uqiP2uhr2wirUTuBT64jVg,obento-bristol,Obento,FALSE,30,3.3,906.5315041,"['Japanese', 'Sushi Bars']",51.4538167,-2.592706669,BS1 1QZ,outside obento full eastern promise cool low-level green lights word 'karaoke blazoned outside get
141,lwk8_2wMEjjQQp6KB4HPjw,the-hobgoblin-bristol,The Hobgoblin,FALSE,13,3.8,1250.554396,"['Pubs', 'Burgers', 'American']",51.47208597,-2.592026842,BS7 8AS,hobgoblin great little pub gloucester road serves best burgers slow cooked meat land going
141,lwk8_2wMEjjQQp6KB4HPjw,the-hobgoblin-bristol,The Hobgoblin,FALSE,13,3.8,1250.554396,"['Pubs', 'Burgers', 'American']",51.47208597,-2.592026842,BS7 8AS,daughter son-in-law brought mother hobgoblin first night uk ordered dirty fries seemed risky mean
141,lwk8_2wMEjjQQp6KB4HPjw,the-hobgoblin-bristol,The Hobgoblin,FALSE,13,3.8,1250.554396,"['Pubs', 'Burgers', 'American']",51.47208597,-2.592026842,BS7 8AS,seems hobglobin reviewed around 4 years oh time got gooood brief name change temporary
142,RfjcfHgQRZic_VmZZeQ4lg,cafe-du-jour-bristol,Cafe Du Jour,FALSE,10,3.9,1733.758153,"['Coffee & Tea', 'French']",51.465795,-2.611136,BS8 2QA,french name french nature cafe du jour sophisticated relaxed serves best coffee 'll find whiteladies road fair-trade
142,RfjcfHgQRZic_VmZZeQ4lg,cafe-du-jour-bristol,Cafe Du Jour,FALSE,10,3.9,1733.758153,"['Coffee & Tea', 'French']",51.465795,-2.611136,BS8 2QA,gleaming glass corner cabinet containing many naughty treat cafe du jour whiteladies road difficult miss rest interior
142,RfjcfHgQRZic_VmZZeQ4lg,cafe-du-jour-bristol,Cafe Du Jour,FALSE,10,3.9,1733.758153,"['Coffee & Tea', 'French']",51.465795,-2.611136,BS8 2QA,popped cafe du jour earlier bit whiteladies respite first thing noticed pretty dodgy smell second thing temperature
143,KklexUmux-ZoB6M-OT-pZg,the-rockfish-grill-and-seafood-market-bristol,The Rockfish Grill & Seafood Market,FALSE,5,4.2,2045.375635,"['Fish & Chips', 'Seafood', 'Seafood Markets']",51.4688556,-2.6140946,BS8 2RS,unique fishmonger-cum-restaurant whiteladies road best fish restaurant ever eaten initially put expensive clifton price
143,KklexUmux-ZoB6M-OT-pZg,the-rockfish-grill-and-seafood-market-bristol,The Rockfish Grill & Seafood Market,FALSE,5,4.2,2045.375635,"['Fish & Chips', 'Seafood', 'Seafood Markets']",51.4688556,-2.6140946,BS8 2RS,business fishmonger restaurant one specialising best quality seafood going locally sourced rockfish suited
143,KklexUmux-ZoB6M-OT-pZg,the-rockfish-grill-and-seafood-market-bristol,The Rockfish Grill & Seafood Market,FALSE,5,4.2,2045.375635,"['Fish & Chips', 'Seafood', 'Seafood Markets']",51.4688556,-2.6140946,BS8 2RS,admittedly tried restaurant review solely fishmonger portion business stopped mid-afternoon peruse
144,#NAME?,the-white-horse-bristol,The White Horse,FALSE,5,5,4237.979346,['Gastropubs'],51.493927,-2.6184566,BS9 3DZ,costumer service good food delicious restaurant lovely nice place go chill lunch/dinner
144,#NAME?,the-white-horse-bristol,The White Horse,FALSE,5,5,4237.979346,['Gastropubs'],51.493927,-2.6184566,BS9 3DZ,cosy quirky decor excellent food typical pub grub bit high-end slightly adventurous combinations flavours
